,age,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,housing
1943,41,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,yes
1944,39,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes,yes
1945,27,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
1946,26,1,7,1,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes,yes
1947,31,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,yes
1948,49,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,yes
1949,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,yes
1950,39,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
1951,56,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
1952,42,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,yes
1953,44,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
1954,52,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,yes
1955,25,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,no
1956,36,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
1957,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
1958,37,2,999,2,failure,-1.8,93.075,-47.1,1.41,5099.1,no,yes
1959,38,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
1960,34,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
1961,31,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
1962,39,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
1963,36,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,yes
1965,39,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,yes
1966,32,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,yes,yes
1967,51,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
1968,52,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,yes
1969,55,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,no
1970,35,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
1971,41,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,yes
1972,29,13,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,no
1973,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
1974,51,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
1975,35,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,yes
1976,34,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,yes
1977,47,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,yes
1978,32,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,yes
1979,39,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
1980,56,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
1981,31,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes,yes
1982,46,5,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,yes,yes
1983,44,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
1984,36,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,no
1985,31,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,yes
1986,37,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,yes
1987,32,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.703,5099.1,no,yes
1988,48,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1989,51,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,no
1990,30,4,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,yes
1991,37,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
1992,38,1,999,0,nonexistent,-1.7,94.055,-39.8,0.7290000000000001,4991.6,no,yes
1993,36,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,yes
1994,55,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
1995,51,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
1996,42,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
1997,29,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no,no
1998,59,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,yes
1999,31,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
2000,31,2,999,1,failure,-3.0,92.713,-33.0,0.7090000000000001,5023.5,yes,no
2001,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,yes
2002,37,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
2003,25,19,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
2005,37,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,yes
2006,26,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,no
2007,24,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
2008,37,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,yes
2009,28,1,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,no,no
2010,31,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,no
2011,32,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
2012,52,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes,no
2013,41,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2014,36,1,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.046,4963.6,yes,no
2015,32,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,no
2016,24,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
2017,48,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
2018,57,1,3,5,success,-1.1,94.199,-37.5,0.877,4963.6,yes,no
2019,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,no
2020,46,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,yes
2021,55,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,yes
2022,34,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
2023,37,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
2024,33,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
2025,29,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
2026,30,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
2027,33,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,no
2028,31,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2029,47,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
2030,24,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,no
2031,30,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
2032,48,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,yes
2033,29,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
2034,47,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,no
2035,32,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
2036,32,2,999,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,yes,no
2037,48,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
2038,34,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
2039,42,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
2040,33,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
2041,28,2,4,1,success,-3.4,92.431,-26.9,0.752,5017.5,no,yes
2042,58,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes,no
2043,43,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,yes
2044,28,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,yes,yes
2045,37,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,yes
2046,43,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
2047,30,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
2048,36,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
2049,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
2050,37,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
2051,30,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,yes
2052,46,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
2053,34,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
2054,52,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,yes
2055,54,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
2056,43,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
2057,35,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.354,5099.1,no,no
2058,40,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
2059,32,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,yes
2060,31,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
2061,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
2062,29,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,yes
2063,53,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
2064,47,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,yes
2065,51,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,yes
2066,35,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
2067,51,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
2068,44,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,yes
2069,59,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,yes
2070,31,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
2071,31,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,yes
2072,41,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
2073,32,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,yes
2074,32,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,no
2075,56,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2076,51,5,999,0,nonexistent,-2.9,92.469,-33.6,0.9209999999999999,5076.2,yes,yes
2077,53,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
2078,25,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
2079,33,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no,no
2080,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2081,28,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2082,48,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,yes
2083,28,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,yes
2084,43,17,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,no
2085,29,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2086,36,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,yes
2087,30,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,yes
2088,49,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,yes
2089,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
2090,34,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,yes
2091,29,1,4,2,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,yes
2092,35,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no,yes
2093,40,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
2094,42,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
2095,34,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,yes
2096,47,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,yes
2097,39,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
2098,55,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
2099,44,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
2100,34,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
2101,45,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
2102,50,1,3,1,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes,yes
2103,55,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,yes
2104,28,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
2105,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2106,32,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
2107,31,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,yes
2108,32,12,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,yes
2109,39,5,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,no
2110,24,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,yes
2111,57,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes,yes
2112,27,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,yes
2113,44,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,yes,yes
2114,32,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,yes
2115,37,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,yes
2116,29,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
2117,31,1,10,1,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,yes
2118,58,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
2119,32,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,yes
2120,48,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,yes
2121,42,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,yes
2122,31,2,3,6,success,-1.1,94.76700000000001,-50.8,1.048,4963.6,no,no
2123,41,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,no
2124,33,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,yes
2125,45,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2126,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,no
2127,30,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2128,53,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,yes
2130,27,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,yes
2131,46,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
2132,29,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2133,43,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
2134,26,2,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,no,no
2135,47,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
2136,39,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes,no
2137,29,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,yes
2138,33,1,3,1,success,-1.7,94.055,-39.8,0.715,4991.6,yes,no
2139,56,1,3,2,success,-2.9,92.20100000000001,-31.4,0.883,5076.2,no,yes
2140,30,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes,yes
2141,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
2142,33,1,999,3,failure,-1.1,94.601,-49.5,0.977,4963.6,no,no
2143,49,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2144,33,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,yes
2145,58,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no,no
2146,37,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,yes
2147,48,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no,no
2148,39,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,no
2149,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
2150,59,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
2151,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2152,44,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,yes
2153,39,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.921,5195.8,yes,no
2154,30,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no,yes
2155,48,7,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,yes
2156,51,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,yes
2157,29,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
2158,38,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
2159,30,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,yes
2160,62,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,yes
2161,30,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,yes
2162,36,1,3,2,success,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,yes,yes
2163,32,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
2164,56,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,yes
2165,39,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,yes
2166,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2167,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,yes
2168,34,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,yes
2169,21,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,yes,no
2170,44,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,yes
2171,31,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes,no
2172,37,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
2173,37,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
2174,30,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
2175,47,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
2176,41,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2177,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,yes
2178,57,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,yes
2179,29,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
2180,33,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,no
2181,40,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
2183,27,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
2184,41,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2185,58,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
2186,28,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,no
2187,55,2,6,3,success,-1.7,94.027,-38.3,0.904,4991.6,yes,yes
2188,54,3,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,no,no
2189,56,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
2190,56,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,yes
2191,40,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,yes
2192,49,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
2193,30,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2194,29,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
2195,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
2196,30,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
2197,34,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
2198,44,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
2199,32,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
2200,38,2,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.03,4963.6,yes,no
2201,37,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,yes
2202,29,23,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
2203,30,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
2204,54,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no,yes
2205,43,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
2206,33,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
2207,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
2208,57,6,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.031,4963.6,no,yes
2209,29,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
2210,36,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,yes
2211,48,1,3,3,success,-1.8,93.876,-40.0,0.6679999999999999,5008.7,yes,yes
2212,30,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,yes
2213,45,1,999,2,failure,-3.4,92.37899999999999,-29.8,0.741,5017.5,no,yes
2214,42,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,yes
2215,31,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2216,28,9,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,yes
2217,53,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes,yes
2218,58,1,999,0,nonexistent,-1.1,94.601,-49.5,0.953,4963.6,no,yes
2219,32,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
2220,31,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
2221,53,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
2222,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,no
2223,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
2225,43,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,yes
2226,44,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,no
2227,45,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
2228,41,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,no
2229,64,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,yes
2230,30,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
2231,31,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes,no
2232,27,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes,no
2233,38,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,yes
2234,37,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,no
2236,60,6,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,yes
2237,50,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
2238,34,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2239,45,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2240,39,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,yes
2241,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
2242,34,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes,yes
2243,31,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,yes,yes
2244,27,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,yes
2245,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
2246,50,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2247,53,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,yes
2248,27,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,yes
2249,57,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
2251,59,16,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
2252,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
