,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,education_new
1991,37,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,5
1992,38,1,999,0,-1.7,94.055,-39.8,0.7290000000000001,4991.6,0,0,1,0,3
1993,36,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,6
1994,55,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,0
1995,51,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,5
1996,42,6,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
1997,29,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,6
1998,59,1,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,6
1999,31,17,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,3
2000,31,2,999,1,-3.0,92.713,-33.0,0.7090000000000001,5023.5,1,1,0,0,5
2001,34,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,3
2002,37,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
2003,25,19,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0
2004,34,3,999,2,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0,1,0,0,6
2005,37,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,3
2006,26,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,0
2007,24,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
2008,37,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,2
2009,28,1,999,0,1.4,94.465,-41.8,4.955,5228.1,0,0,1,0,5
2010,31,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,2
2011,32,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,6
2012,52,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,1,0,0
2013,41,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,5
2014,36,1,999,0,-1.1,94.76700000000001,-50.8,1.046,4963.6,1,0,1,0,1
2015,32,1,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,3
2016,24,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
2017,48,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0
2018,57,1,3,5,-1.1,94.199,-37.5,0.877,4963.6,1,0,0,1,3
2019,36,1,999,0,1.4,93.444,-36.1,4.967,5228.1,0,0,1,0,5
2020,46,1,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,0,0,3
2021,55,4,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,6
2022,34,1,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,6
2023,37,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,3
2024,33,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
2025,29,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
2026,30,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,3
2027,33,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,5
2028,31,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
2029,47,3,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,6
2030,24,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,3
2031,30,4,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
2032,48,2,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,3
2033,29,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,6
2034,47,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,2
2035,32,3,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,3
2037,48,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
2038,34,2,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,6
2039,42,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,3
2040,33,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,5
2041,28,2,4,1,-3.4,92.431,-26.9,0.752,5017.5,0,0,0,1,0
2042,58,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,0,1,0,0
2043,43,3,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,3
2044,28,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,0,1,0,6
2045,37,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,1,0,6
2046,43,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
2047,30,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,6
2048,36,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,6
2049,50,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
2050,37,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,2
2051,30,3,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,3
2052,46,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,6
2053,34,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,3
2054,52,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
2055,54,7,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,6
2056,43,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,6
2057,35,3,999,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,1,0,0,3
2058,40,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
2059,32,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,2
2060,31,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,5
2061,41,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
2062,29,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,3
2063,53,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,2
2064,47,3,999,0,1.4,93.444,-36.1,4.965,5228.1,1,0,1,0,3
2065,51,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,3
2066,35,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,5
2067,51,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
2068,44,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
2069,59,2,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,6
2070,31,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,6
2071,31,2,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,6
2072,41,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,5
2073,32,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,3
2074,32,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,3
2075,56,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,2
2076,51,5,999,0,-2.9,92.469,-33.6,0.9209999999999999,5076.2,1,0,1,0,6
2077,53,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,0
2078,25,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,5
2079,33,1,999,1,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,0,6
2080,41,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
2081,28,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
2082,48,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,1,0,1,0,2
2083,28,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,2
2084,43,17,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,2
2085,29,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
2086,36,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,3
2087,30,8,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,6
2088,49,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
2089,55,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,3
2090,34,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,6
2091,29,1,4,2,-2.9,92.20100000000001,-31.4,0.873,5076.2,0,0,0,1,6
2092,35,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1,0,6
2093,40,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,2
2094,42,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,6
2095,34,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,3
2096,47,3,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,3
2097,39,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
2098,55,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
2099,44,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,3
2100,34,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
2101,45,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
2102,50,1,3,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,0,0,1,6
2103,55,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,2
2104,28,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,3
2105,30,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,3
2106,32,4,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
2107,31,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,6
2108,32,12,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,3
2109,39,5,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,5
2110,24,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,3
2111,57,2,999,0,-2.9,92.963,-40.8,1.266,5076.2,1,0,1,0,5
2112,27,3,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,6
2113,44,2,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,1,0,1,0,6
2114,32,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,6
2115,37,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,6
2116,29,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,6
2117,31,1,10,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,0,0,1,6
2118,58,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
2119,32,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,5
2120,48,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
2121,42,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,5
2122,31,2,3,6,-1.1,94.76700000000001,-50.8,1.048,4963.6,0,0,0,1,6
2123,41,3,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,2
2124,33,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,0
2125,45,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
2126,30,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,6
2127,30,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
2128,53,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,2
2129,32,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
2130,27,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,6
2131,46,6,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,3
2132,29,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
2133,43,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,6
2134,26,2,999,1,-3.4,92.431,-26.9,0.73,5017.5,0,1,0,0,6
2135,47,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
2136,39,4,999,0,1.1,93.994,-36.4,4.856,5191.0,1,0,1,0,2
2137,29,8,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,6
2138,33,1,3,1,-1.7,94.055,-39.8,0.715,4991.6,1,0,0,1,6
2139,56,1,3,2,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,0,0,1,3
2140,30,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,1,0,1,0,6
2141,32,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,6
2142,33,1,999,3,-1.1,94.601,-49.5,0.977,4963.6,0,1,0,0,5
2143,49,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
2144,33,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,1
2145,58,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,0,0,1,0,6
2146,37,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,5
2147,48,1,999,0,-2.9,92.963,-40.8,1.252,5076.2,0,0,1,0,3
2148,39,3,999,0,-1.8,93.075,-47.1,1.453,5099.1,0,0,1,0,1
2149,53,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
2150,59,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
2151,40,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
2152,44,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,2
2153,39,1,999,0,-0.1,93.79799999999999,-40.4,4.921,5195.8,1,0,1,0,5
2154,30,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,0,0,1,0,6
2155,48,7,999,0,1.4,93.444,-36.1,4.967,5228.1,0,0,1,0,6
2156,51,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,3
2157,29,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
2158,38,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,3
2159,30,4,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,0
2160,62,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,0,1,0,6
2161,30,4,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,5
2162,36,1,3,2,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,1,0,0,1,3
2163,32,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,6
2164,56,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,2
2165,39,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,3
2166,36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
2167,36,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,6
2168,34,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,1
2169,21,1,999,0,-1.1,94.601,-49.5,0.982,4963.6,1,0,1,0,3
2170,44,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,2
2171,31,4,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,1,0,3
2172,37,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,5
2173,37,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
2174,30,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
2175,47,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
2176,41,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
2177,33,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,5
2178,57,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,5
2179,29,5,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
2180,33,1,999,0,1.4,93.444,-36.1,4.962,5228.1,0,0,1,0,6
2181,40,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,5
2182,43,1,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,1,1,0,0,6
2183,27,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,2
2184,41,6,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
2185,58,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
2186,28,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,2
2187,55,2,6,3,-1.7,94.027,-38.3,0.904,4991.6,1,0,0,1,3
2188,54,3,999,0,-1.1,94.601,-49.5,0.987,4963.6,0,0,1,0,6
2189,56,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,6
2190,56,1,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,3
2191,40,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,3
2192,49,4,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,6
2193,30,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
2194,29,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,5
2195,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
2196,30,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,3
2197,34,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
2198,44,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
2199,32,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,6
2200,38,2,999,0,-1.1,94.76700000000001,-50.8,1.03,4963.6,1,0,1,0,6
2201,37,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,6
2202,29,23,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,6
2203,30,12,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
2204,54,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1,0,6
2205,43,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,2
2206,33,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
2207,32,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
2208,57,6,999,0,-1.1,94.76700000000001,-50.8,1.031,4963.6,0,0,1,0,5
2209,29,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
2211,48,1,3,3,-1.8,93.876,-40.0,0.6679999999999999,5008.7,1,0,0,1,2
2212,30,1,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,2
2213,45,1,999,2,-3.4,92.37899999999999,-29.8,0.741,5017.5,0,1,0,0,6
2214,42,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,1
2215,31,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
2218,58,1,999,0,-1.1,94.601,-49.5,0.953,4963.6,0,0,1,0,6
2219,32,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,3
2220,31,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
2221,53,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,0
2222,53,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,2
2223,32,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
2224,32,3,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,1
2225,43,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,2
2226,44,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,0
2227,45,3,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,3
2230,30,10,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
2231,31,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,0,1,0,5
2232,27,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1,0,1,0,3
2233,38,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,5
2234,37,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,6
2235,50,1,999,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0,0,1,0,2
2236,60,6,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,5
2237,50,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,5
2238,34,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
2239,45,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
2240,39,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,5
2241,36,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,1
2242,34,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1,0,1,0,3
2243,31,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,0,0,3
2244,27,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,6
2245,35,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
2246,50,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
2247,53,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,6
2248,27,2,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,0
2249,57,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
2250,37,5,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,2
2251,59,16,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
2252,49,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,5
2253,32,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,3
2254,34,4,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,2
2255,25,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
2256,45,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,2
2257,34,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,1
2258,29,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,1,0,6
2260,29,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,5
2261,39,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
2262,40,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,3
2263,27,1,6,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,0,1,6
2264,55,1,999,0,-3.4,92.431,-26.9,0.728,5017.5,0,0,1,0,2
2265,32,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,3
2266,54,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,5
2267,39,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,6
2268,43,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,5
2269,41,1,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,0
2270,26,1,999,1,-3.4,92.649,-30.1,0.7190000000000001,5017.5,0,1,0,0,3
2271,52,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,5
2272,44,2,4,1,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,0,0,1,6
2273,38,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,2
2274,42,1,999,1,-2.9,92.963,-40.8,1.099,5076.2,0,1,0,0,6
2275,44,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,6
2276,27,4,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,1
2277,28,2,999,0,1.4,94.465,-41.8,4.962,5228.1,1,0,1,0,6
2278,47,2,999,0,-2.9,92.20100000000001,-31.4,0.843,5076.2,1,0,1,0,6
2279,34,6,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,3
2280,55,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,0
2281,34,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,2
2282,25,3,999,0,-2.9,92.20100000000001,-31.4,0.838,5076.2,0,0,1,0,6
2283,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,5
2284,35,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,3
2285,50,4,999,3,-1.1,94.199,-37.5,0.878,4963.6,0,1,0,0,6
2286,22,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,2
2287,48,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
2288,35,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
2289,34,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,5
2290,50,3,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,0
2291,25,1,999,1,-2.9,92.469,-33.6,1.044,5076.2,0,1,0,0,3
2292,51,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,6
2293,32,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,3
2294,59,3,6,1,-3.0,92.713,-33.0,0.7,5023.5,0,0,0,1,6
2295,37,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,2
2296,40,1,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,0,0,0
2297,26,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,5
2298,32,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,3
2299,33,1,999,0,-1.8,93.075,-47.1,1.4980000000000002,5099.1,1,0,1,0,6
2300,35,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
2301,32,12,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,6
